lemma,grammar_gloss,meaning_en,meaning_pl,source,universe,etymology_languages,etymology_words,example_wen,example_wen_source,info
triumf,m,triumph,triumf,dictionary_steenbergen,,,,,,
triumfar,"v, 1",triumph,triumfować,dictionary_steenbergen,,,,,,
troc,m,track,tor,dictionary_steenbergen,,,,,,
trocar,"v, 1",treat,traktować,dictionary_steenbergen,,,,,,
trocórz,m,traitor,zdrajca,dictionary_steenbergen,,,,,,
"trok, -ie",m,torc,naszyjnik,dictionary_steenbergen,,,,,,
trokwiar,"v, 4",turn,"obracać, zwracać, kręcić",dictionary_steenbergen,,,,,,
trolejbus,m,trolleybus,trolejbus,dictionary_steenbergen,,,,,,
tron,m,throne,tron,dictionary_steenbergen,,,,,,
tronar,"v, 1",turn,kręcić,dictionary_steenbergen,,,,,,
trot,m,"wrong, harm",krzywda,dictionary_steenbergen,,,,,,
trów,adv,too,zbyt,dictionary_steenbergen,,,,,,
trybuna,f. I,tribune,trybuna,dictionary_steenbergen,,,,,,
tryca,f. I,trout,pstrąg,dictionary_steenbergen,,,,,,
trze,num,three,trzy,dictionary_steenbergen,,,,,,
trzeb,m,tribe,plemię,dictionary_steenbergen,,latin_inherited__claude,tribum,,,
trzebdar,"v, 1",fear,bać się,dictionary_steenbergen,,,,,,
trzecy,num,third,trzeci,dictionary_steenbergen,,,,,,
trzeczęcieśmy,num,three hundredth,trzysetny,dictionary_steenbergen,,,,,,
trzeczęta,num,three hundred,trzysta,dictionary_steenbergen,,,,,,
trzefól,n,clover,koniczyna,dictionary_steenbergen,,,,,,
trzemier,"v, 7",vibrate,drgać,dictionary_steenbergen,,,,,,
trzemnar,"v, 2",terminate,zakończyć,dictionary_steenbergen,,,,,,
trzemórz,m,tremor,dreszcz,dictionary_steenbergen,,,,,,
trzesprzedczy,num,thirteen,trzynaście,dictionary_steenbergen,,,,,,
trzesprzedzieśmy,num,thirteenth,trzynasty,dictionary_steenbergen,,,,,,
trzew,m,deer,jeleń,dictionary_steenbergen,,,,,,
trzeżar,"v, 4",clean up,"sprzątać, czyścić",dictionary_steenbergen,,,,,,
trzębłar,"v, 1","tremble, trill",drżeć,dictionary_steenbergen,,,,,,
trzęta,num,thirty,trzydzięsci,dictionary_steenbergen,,,,,,
trzozy,adj,clean,czysty,dictionary_steenbergen,,,,,,
trzybłar,"v, 1","tease, torment","drażnić, dręczyć, docinać",dictionary_steenbergen,,,,,,
trzyjaśmy,num,thirtieth,trzydziesty,dictionary_steenbergen,,,,,,
trzyk,m,trick,sztuczka,dictionary_steenbergen,,,,,,
trzypły,adj,triple,potrójny,dictionary_steenbergen,,,,,,
trzyści,adj,sad,smutny,dictionary_steenbergen,,,,,,
trzyścieca,f. I,sadness,smutek,dictionary_steenbergen,,,,,,
trzytek,m,wheat,pszenica,dictionary_steenbergen,,,,,,
tuba,f. I,tuba,tuba,dictionary_steenbergen,,,,,,
tuci,pron.ind.,everyone,wszyscy,dictionary_steenbergen,,,,,,
tun,m,"tone, pitch","ton, dźwięk",dictionary_steenbergen,,,,,,
tunel,m,tunnel,tunel,dictionary_steenbergen,,,,,,
tur,m,bull,byk,dictionary_steenbergen,,,,,,
turbulęca,f. I,turbulence,burzliwość,dictionary_steenbergen,,,,,,
turyski,adj,tourist,turystyczny,dictionary_steenbergen,,,,,,
turysta,f. I,tourist,turysta,dictionary_steenbergen,,,,,,
turystyka,f. I,tourism,turystyka,dictionary_steenbergen,,,,,,
turz,f,tower,wieża,dictionary_steenbergen,,,,,,
tut,pron.ind.,everything,wszystko,dictionary_steenbergen,,,,,,
tut: tut wyn,adv,no matter what,wszystko jedno,dictionary_steenbergen,,,,,,
tutamięć,adv,"entirely, all","całkiem, całkowicie",dictionary_steenbergen,,,,,,
Tutomąd,m,universe,Wszechświat,dictionary_steenbergen,,,,,,
tuty,adj,entire; (pl.) all,cały,dictionary_steenbergen,,,,,,
tuw,m,"pipe, tube",rura,dictionary_steenbergen,,,,,,
"twej, twa",pron.poss.,your (sg.),twój,dictionary_steenbergen,,,,,,
"ty (ciej, ci, cie)",pron.pers.,you (sg.),ty,dictionary_steenbergen,,,,,,
tycica,f. I,caressment,pieszczota,dictionary_steenbergen,,,,,,
tygrys,m,tiger,tygrys,dictionary_steenbergen,,,,,,
typ,n,type,typ,dictionary_steenbergen,,,,,,
typicy,adj,typical,typowy,dictionary_steenbergen,,,,,,
tyran,m,tyrant,tyran,dictionary_steenbergen,,,,,,
tyrania,f. I,tyranny,tyrania,dictionary_steenbergen,,,,,,
tytar,"v, 1",caress,pieścić,dictionary_steenbergen,,,,,,
tytuł,m,title,tytuł,dictionary_steenbergen,,,,,,
u,conj,or,"albo, lub",dictionary_steenbergen,,,,,,
ubikaceń,f,toilet,ubikacja,dictionary_steenbergen,,,,,,
ucier,m,womb,macica,dictionary_steenbergen,,,,,,
ucórkar,"v, 1","create, make",stwarzać,dictionary_steenbergen,,,,,,
ucórz,m,maker,twórca,dictionary_steenbergen,,,,,,
uczół,m,bird,ptak,dictionary_steenbergen,,,,,,
udamięć,adv,willingly,chętnie,dictionary_steenbergen,,,,,,
udy,adj,willing,chętny,dictionary_steenbergen,,,,,,
udzęca,f. I,audience,publiczność,dictionary_steenbergen,,,,,,
udzier,"v, 5",hear,słuchać,dictionary_steenbergen,,,,,,
udzu,adv,rather,raczej,dictionary_steenbergen,,,,,,
ugust,m,August,sierpień,dictionary_steenbergen,,,,,,
ukraińki,adj,Ukrainian,ukraiński,dictionary_steenbergen,,,,,,
ulica,f. I,pan,garnek,dictionary_steenbergen,,,,,,
uła,f. I,pan,garniec,dictionary_steenbergen,,,,,,
umiętar,"v, 1",augment,powiększać,dictionary_steenbergen,,,,,,
umilar,"v, 2",humiliate,"upokarzać, poniżać",dictionary_steenbergen,,,,,,
umileceń,f,humiliation,upokorzenie,dictionary_steenbergen,,,,,,
umiły,adj,humble,pokorny,dictionary_steenbergen,,,,,,
unień,f,union,"unia, związek",dictionary_steenbergen,,,,,,
unień: unień profieszonała,,trade union,związek zawodowy,dictionary_steenbergen,,,,,,
uniwersały,adj,universal,uniwersalny,dictionary_steenbergen,,,,,,
uniwersytać,f,university,uniwersytet,dictionary_steenbergen,,,,,,
ur,n,gold,złoto,dictionary_steenbergen,any,,,,,
ura,f. I,hour,godzina,dictionary_steenbergen,any,,,,,
uraceń,f,prayer,modlitwa,dictionary_steenbergen,any,,,,,
urar,"v, 1",pray,modlić się,dictionary_steenbergen,any,,,,,
urbany,adj,"urban, pertaining to the city",miejski,dictionary_steenbergen,any,,,,,
urdza,f. I,"bad smell, stink",smród,dictionary_steenbergen,any,,,,,
urdzar,"v, 2",stink,śmierdzieć,dictionary_steenbergen,any,,,,,
urłój,m,clock,żegar,dictionary_steenbergen,any,,,,,
urura,f. I,dawn,"świt, brzask",dictionary_steenbergen,any,,,,,
uryna,f. I,urine,uryna,dictionary_steenbergen,any,,,,,
urynar,"v, 1",urinate,urynować,dictionary_steenbergen,any,,,,,
"urzała, -ele",f,border,granica,dictionary_steenbergen,any,,,,,
urzy,adj,golden,złoty,dictionary_steenbergen,any,latin_inherited__claude,aureus,,,
urzykła,f. I,ear,ucho,dictionary_steenbergen,any,,,,,
uszcz,n,door,drzwi,dictionary_steenbergen,any,,,,,
uszkiełtar,"v, 1",listen,słuchać,dictionary_steenbergen,any,,,,,
uślerzy,adj,auxiliary,pomocniczy,dictionary_steenbergen,any,,,,,
uta,conj,but,ale,dictionary_steenbergen,any,,,,,
uten,m,autumn,jesień,dictionary_steenbergen,any,,,,,
uz,n,courage,odwaga,dictionary_steenbergen,any,,,,,
uzar,"v, 1",dare,"śmieć, ośmielić się",dictionary_steenbergen,any,,,,,
w,part,let (optative/imperative particle),niech,dictionary_steenbergen,any,,,,,
wad,n. II,path,"szlak, ścieżka",dictionary_steenbergen,any,,,,,
wagabąd,m,"hobo, vagabond",włóczęga,dictionary_steenbergen,any,,,,,
wagar,"v, 1",wander,wędrować,dictionary_steenbergen,any,,,,,
wagi,adj,vague,"mglisty, nieokreślony",dictionary_steenbergen,any,,,,,
wagina,f. I,vagina,pochwa,dictionary_steenbergen,any,,,,,
wagon,m,wagon,wagon,dictionary_steenbergen,any,,,,,
wakaceń,f,vacation,"wakacje, urlop",dictionary_steenbergen,any,,,,,
wal,f,valley,dolina,dictionary_steenbergen,any,,,,,
walany,adj,lower,dolny,dictionary_steenbergen,any,,,,,
wale,"v, 7",it is worth,warto,dictionary_steenbergen,any,,,,,
walidy,adj,valid,ważny (przed datą ważności),dictionary_steenbergen,any,,,,,
wał,m,rampart,wał,dictionary_steenbergen,any,,,,,
wałórz,m,value,wartość,dictionary_steenbergen,any,,,,,
wanieszczer,"v, 8",disappear,znikać,dictionary_steenbergen,any,,,,,
wanila,f. I,vanilla,wanilia,dictionary_steenbergen,any,,,,,
wany,adj,vane,próżny,dictionary_steenbergen,any,,,,,
wańtać,f,vanity,próżność,dictionary_steenbergen,any,,,,,
warcyca,f. I,nettle,pokrzywa,dictionary_steenbergen,any,,,,,
warna,f. I,jar,słoik,dictionary_steenbergen,any,,,,,
wars,m,bear,niedźwiedź,dictionary_steenbergen,any,,,,,
warsiniany,f,from Warsina (Warsaw),warsiński (warszawski),dictionary_steenbergen,any,,,,,
wartyć,f,virtue,cnota,dictionary_steenbergen,any,,,,,
"warzacie, -tór",m. pl.,"diverse, miscellaneous","pozostałe, różne, rozmaite",dictionary_steenbergen,any,,,,,
warzaty,adj,"varied, colourful",różnorodny,dictionary_steenbergen,any,latin_inherited,,,,
"waz, -ie",n,vase,wazon,dictionary_steenbergen,any,,,,,
wazał,m,vassal,wasal,dictionary_steenbergen,any,,,,,
wąbra,f. I,shadow,cień,dictionary_steenbergen,any,,,,,
wądź,adv,where,gdzie,dictionary_steenbergen,any,,,,,
wądźkąk,adv,"whereever, anywhere",gdziekolwiek,dictionary_steenbergen,any,,,,,
"wąg, węgie",m,nail,paznokieć,dictionary_steenbergen,any,,,,,
wągła,f. I,claw,pazur,dictionary_steenbergen,any,,,,,
wąkieł,m,uncle,wuj,dictionary_steenbergen,any,,,,,
wąt,m,vomit,wymioty,dictionary_steenbergen,any,latin_inherited,vomitus,,,
wątar,"v, 7",vomit,wymiotować,dictionary_steenbergen,any,latin_inherited,vomitāre,,,Wrong verb class? Check corpus
wcielzabły,adj,useful,użyteczny,dictionary_steenbergen,any,,,,,
wcielzar,"v, 1","use, make use of",używać,dictionary_steenbergen,any,,,,,
wcielzatórz,m,user,użytkownik,dictionary_steenbergen,any,,,,,
wciół,m,calf,cielę,dictionary_steenbergen,any,,,,,
Wened,m,Vened (m.),Wened,dictionary_steenbergen,ill_bethisad,,,,,
Weneda,f. I,Veneda,Weneda,dictionary_steenbergen,ill_bethisad,,,,,
wenedki,adj,Venedic,wenedycki,dictionary_steenbergen,ill_bethisad,,,,,
wenedyctać,f,Venedic-ness,wenedyckość,dictionary_steenbergen,ill_bethisad,,,,,
"wenedyk, -dku",n,Wenedyk (language),Wenedyk (język),dictionary_steenbergen,ill_bethisad,,,,,
Wenedzica,f. I,Vened (f.),Wenedka,dictionary_steenbergen,ill_bethisad,,,,,
wertykały,adj,vertical,pionowy,dictionary_steenbergen,any,,,,,
wesoły,adj,happy,wesoły,dictionary_steenbergen,any,,,,,
wetniar,"v, irr.",hold,trzymać,dictionary_steenbergen,,,,,,
węblik,m,navel,pępek,dictionary_steenbergen,,,,,,
węblikały,adj,"navel, umbilical",pępowy,dictionary_steenbergen,,,,,,
węcza,f. I,uncia (2.54 cm),"uncia (2,54 cm)",dictionary_steenbergen,,,,,,
węda,f. I,wave,fala,dictionary_steenbergen,,,,,,
whisky,m,whiskey,whiskey,dictionary_steenbergen,,,,,,
wicala,n. pl.,victuals,wiktuały,dictionary_steenbergen,,,,,,
wice-,prefix,vice-,wice-,dictionary_steenbergen,,,,,,
wicurza,f. I,victory,zwycięstwo,dictionary_steenbergen,,,,,,
wiczyn,m,neighbour (m),sąsiad,dictionary_steenbergen,,,,,,
wiczyna,f. I,neighbour (f),sąsiadka,dictionary_steenbergen,,,,,,
wiczynia,f. I,vicinity,osiedle,dictionary_steenbergen,,,,,,
wideo,n,video,video,dictionary_steenbergen,,,,,,
widziar,"v, 4",see,widzieć,dictionary_steenbergen,,,,,,
wiecieśmy,adj,oldest (superlative of wiekły),najstarszy,dictionary_steenbergen,any,,,,,
wiecz,f,time,raz,dictionary_steenbergen,any,,,,,
wiedzwa,f. I,widow,wdowa,dictionary_steenbergen,any,,,,,
wiedźma,f. I,witch,wiedźma,dictionary_steenbergen,any,,,,,
wiejkieł,n,vehicle,"wóz, pojazd",dictionary_steenbergen,any,,,,,
wiekieltać,f,"aging, old age",starość,dictionary_steenbergen,any,,,,,
wiekłaszczer,"v, 8",grow old,starzeć się,dictionary_steenbergen,any,,,,,
wiekły,adj,old,stary,dictionary_steenbergen,any,,,,,
wieniaraceń,f,"esteem, respect",szacunek,dictionary_steenbergen,any,,,,,
wierdzarz,n,orchard,sad,dictionary_steenbergen,any,,,,,
wierdzi,adj,green,zielony,dictionary_steenbergen,any,,,,,
wierkędy,adj,shy,"zawstydzony, wstydliwy",dictionary_steenbergen,any,,,,,
wierkędza,f. I,shyness,wstydliwość,dictionary_steenbergen,any,,,,,
wiersz,m. II inanimate,poem,wiersz,dictionary_steenbergen,any,,,,,
wierz,m,swine,"dzik, świnia",dictionary_steenbergen,any,,,,,
wierzewkar,"v, 1",verify,"weryfikować, sprawdzać",dictionary_steenbergen,any,,,,,
wierzgła,f. I,comma,przecinek,dictionary_steenbergen,any,,,,,
"wierżeń, -żnie",f,virgin,dziewica,dictionary_steenbergen,any,,,,,
wieszczerzy,adj,older (comparative of wiekły),starszy,dictionary_steenbergen,any,,,,,
wieszpa,f. I,wasp,osa,dictionary_steenbergen,any,,,,,
wieścier,"v, 5",dress,ubierać,dictionary_steenbergen,any,,,,,
wieść,f,clothes,ubranie,dictionary_steenbergen,any,,,,,
wietrzy,adj,glass,szklany,dictionary_steenbergen,any,,,,,
wietrzyk,m,glass,szklanka,dictionary_steenbergen,any,,,,,
wiewierzyca,f. I,squirrel,wiewiórka,dictionary_steenbergen,any,,,,,
wieżłar sem,"v, 1","watch over, guard",czuwać nad,dictionary_steenbergen,any,,,,,
wieżłatórz,m,alarm clock,budzik,dictionary_steenbergen,any,,,,,
więczer,"v, 7",win,zwyciężyć,dictionary_steenbergen,any,,,,,
więdkaceń,f,revenge,zemsta,dictionary_steenbergen,any,,,,,
więdkar,"v, 1",avenge,zemścić się,dictionary_steenbergen,any,,,,,
więdzier,"v, 7",sell,sprzedawać,dictionary_steenbergen,any,,,,,
więkieł,n,belt,pasek,dictionary_steenbergen,any,,,,,
więt,m,wind,wiatr,dictionary_steenbergen,any,,,,,
więterz,m,belly,brzuch,dictionary_steenbergen,any,,,,,
wijaśmy,num,twentieth,dwudziesty,dictionary_steenbergen,any,,,,,
wijatek,n,journey,podróż,dictionary_steenbergen,any,,,,,
wijatkar,"v, 1",travel,podróżować,dictionary_steenbergen,any,,,,,
wijatórz,m,traveller,podróżnik,dictionary_steenbergen,any,,,,,
wijęć,num,twenty,dwadzieścia,dictionary_steenbergen,any,,,,,
wijolęca,f. I,violence,gwałt,dictionary_steenbergen,any,,,,,
wijolęci,adj,violent,gwałtowny,dictionary_steenbergen,any,,,,,
wijołar,"v, 1","rape, violate",zgwałcić,dictionary_steenbergen,any,,,,,
wikądź,adv,everywhere,wszędzie,dictionary_steenbergen,any,,,,,
wikieł,m,village,"wieś, wioska",dictionary_steenbergen,any,,,,,
wila,f. I,Christmas Eve,Wigilia,dictionary_steenbergen,any,,,,,
wiltać,f,cheapness,taniość,dictionary_steenbergen,any,,,,,
wiła,f. I,farm,rolnictwo,dictionary_steenbergen,any,,,,,
wiły,adj,cheap,tani,dictionary_steenbergen,any,,,,,
win,n,wine,wino,dictionary_steenbergen,any,,,,,
wiody,adj,empty,pusty,dictionary_steenbergen,any,,,,,
wiolina,f. I,violin,skrzypce,dictionary_steenbergen,any,,,,,
wiolonczela,f. I,cello,wiolonczela,dictionary_steenbergen,any,,,,,
wioła,f. I,viola,altówka,dictionary_steenbergen,any,,,,,
"wiołamię, -mnie","n. III -mię, -mnie","garment, dress",suknia,dictionary_steenbergen,any,,,,,
wiołamnik,n,dress,sukienka,dictionary_steenbergen,any,,,,,
wiołuctać,f,speed,szybkość,dictionary_steenbergen,any,,,,,
wiołuczy,adj,fast,szybki,dictionary_steenbergen,any,,,,,
wiona,f. I,vein,żyła,dictionary_steenbergen,any,,,,,
wiortablemięć,adv,"really, truly",naprawdę,dictionary_steenbergen,any,,,,,
wiortabły,f,real,prawdziwy,dictionary_steenbergen,any,,,,,
wiortać,f,truth,prawda,dictionary_steenbergen,any,,,,,
wiory,adj,true; real,prawdziwy,dictionary_steenbergen,any,,,,,
wiotr,n,glass,szkło,dictionary_steenbergen,any,,,,,
wiódtać,f,emptiness,pustka,dictionary_steenbergen,any,,,,,
wiół,m,sail,żagiel,dictionary_steenbergen,any,,,,,
wipra,f. I,adder,żmija,dictionary_steenbergen,any,,,,,
wirar,"v, 1","whirl, spin around",wirować,dictionary_steenbergen,any,,,,,
wirtuały,adj,virtual,wirtualny,dictionary_steenbergen,any,,,,,
wirtuoz,m,virtuoso,wirtuoz,dictionary_steenbergen,any,,,,,
wista,f. I,view,widok,dictionary_steenbergen,any,,,,,
wistar,"v, 1",visit,"nawiedzać, odwiedzać",dictionary_steenbergen,any,,,,,
wita,f. I,life,życie,dictionary_steenbergen,any,,,,,
witały,adj,lively,żywy,dictionary_steenbergen,any,,,,,
witamina,f. I,vitamine,witamina,dictionary_steenbergen,any,,,,,
witopic,m,curriculum vitae,życiorys,dictionary_steenbergen,any,,,,,
wiwier,"v, 7",live,zyć,dictionary_steenbergen,any,,,,,
wiza,f. I,"manner, way",sposób,dictionary_steenbergen,any,,,,,
wizar,"v, 1",visit,odwiedzać,dictionary_steenbergen,any,,,,,
wizyta,f. I,visit,wizyta,dictionary_steenbergen,any,,,,,
wiżyblemięć,adv,"apparently, obviously",widocznie,dictionary_steenbergen,any,,,,,
wiżybły,adj,visible,widoczny,dictionary_steenbergen,any,,,,,
wlar,"v, irr.",want,chcieć,dictionary_steenbergen,any,,,,,
włątać,f,will,wola,dictionary_steenbergen,any,,,,,
włątarz,m,volunteer,ochotnik,dictionary_steenbergen,any,,,,,
włątarzy,adj,voluntary,dobrowolny,dictionary_steenbergen,any,,,,,
włograr,"v, 1",smell,pachnąć,dictionary_steenbergen,any,,,,,
włoma,f. I,flame,"flama, płomień",dictionary_steenbergen,any,,,,,
włomar,"v, 1","burn, be on fire",płonąć,dictionary_steenbergen,any,,,,,
włomarzy,adj,fierce,"srogi, zagorzały",dictionary_steenbergen,any,,,,,
włożół,n,whip,bicz,dictionary_steenbergen,any,,,,,
"włuw, -ie",m,stream,strumień,dictionary_steenbergen,any,,,,,
włydy,adj,fluent,płynny,dictionary_steenbergen,any,,,,,
włyjer,"v, 7",stream,"płynąć, spływać",dictionary_steenbergen,any,,,,,
"włymię, -mnie","n. III -mię, -mnie",river,rzeka,dictionary_steenbergen,any,,,,,
wmiecier,"v, irr.",omit,omijać,dictionary_steenbergen,any,,,,,
wnaceń,f,hunting,polowanie,dictionary_steenbergen,any,,,,,
wnar,"v, 1",hunt,polować,dictionary_steenbergen,any,,,,,
wnatórz,m,hunter,myśliwy,dictionary_steenbergen,any,,,,,
wniastra,f. I,window,okno,dictionary_steenbergen,any,,,,,
wnier,"v, irr.",come,przychodzić,dictionary_steenbergen,any,,,,,
wnierabły,adj,venerable,czcigodny,dictionary_steenbergen,any,,,,,
wnierdzej,m,Friday,piątek,dictionary_steenbergen,any,,,,,
wojna,f. I,sheath,pochwa,dictionary_steenbergen,any,,,,,
wokabłarz,n,vocabulary,słownictwo,dictionary_steenbergen,any,,,,,
wokal,f,vowel,samogłoska,dictionary_steenbergen,any,,,,,
wokar,"v, 1",call,"zwać, nazywać",dictionary_steenbergen,any,,,,,
wol,f,valley,dolina,dictionary_steenbergen,any,,,,,
wolkąk,conj,although,"chociaż, aczkolwiek",dictionary_steenbergen,any,,,,,
wołar,"v, 1",fly,"latać, lecieć",dictionary_steenbergen,any,,,,,
wołyta,f. I,round,przewrot,dictionary_steenbergen,any,,,,,
wołytar,"v, 1",roll,"obracać się, toczyć się",dictionary_steenbergen,any,,,,,
womień,m. irregular animate,human being,człowiek,dictionary_steenbergen,any,,,,,
worza,f. I,tempest,burza,dictionary_steenbergen,any,,,,,
wostar,"v, 1","damage, destroy",popsuć,dictionary_steenbergen,any,,,,,
wostry,pron.poss.,your (pl.),wasz,dictionary_steenbergen,any,,,,,
woszka,f. I,cow,krowa,dictionary_steenbergen,any,,,,,
wot,n,vote,głos,dictionary_steenbergen,any,,,,,
wotar,"v, 1",vote,głosować,dictionary_steenbergen,any,,,,,
wól,conj,"although, though","chociaż, choć",dictionary_steenbergen,any,,,,,
wół,m,flight,lot,dictionary_steenbergen,any,,,,,
wółćmy,adj,last,ostatni,dictionary_steenbergen,any,,,,,
wółg,m,vulgus,"pospólstwo, motłoch",dictionary_steenbergen,any,,,,,
wółgarzy,adj,vulgar,wulgarny,dictionary_steenbergen,any,,,,,
wółkan,m,volcano,wulkan,dictionary_steenbergen,any,,,,,
wółna,f. I,ulna (60.96 cm),"ulna (60,96 cm)",dictionary_steenbergen,ill_bethisad?,,,,,
wółniorar,"v, 1",wound,ranić,dictionary_steenbergen,any,,,,,
"wółnu, -nrze","n. III -u, -rze",wound,rana,dictionary_steenbergen,any,,,,,
wółp,f,fox,lis,dictionary_steenbergen,any,,,,,
wółtać,f,"bliss, lust","pożądliwość, rozkosz",dictionary_steenbergen,any,,,,,
wółtrz,m,vulture,gryf,dictionary_steenbergen,any,,,,,
wółtuzy,adj,voluptuous,"lubieżny, rozkoszny",dictionary_steenbergen,any,,,,,
wpunier (pp. wpusty),"v, 7","bar, block","zastawiać, blokować",dictionary_steenbergen,any,,,,,
wrażeń,f,"valiant virgin, female warrior","wojowniczka, waleczna dziewica",dictionary_steenbergen,any,,,,,
wrzecielzaceń,f,fertlization,zapłodzenie,dictionary_steenbergen,any,,,,,
wrzecielzar,"v, 1",fertilize,"zapłodnić, użyźniać",dictionary_steenbergen,any,,,,,
wrzecier,"v, 7",return,wracać,dictionary_steenbergen,any,,,,,
wrzeciltać,f,fertility,płodność,dictionary_steenbergen,any,,,,,
wrzeciły,adj,fertile,płodny,dictionary_steenbergen,any,,,,,
wrzekar,"v, 1",rub,"trzeć, ocierać",dictionary_steenbergen,any,,,,,
"wrzemię, -mnie","n. III -mię, -mnie",worm,robak,dictionary_steenbergen,any,,,,,
